trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
393,False,"{'a': 0.5, 'e': 0.8156121111292581}",25,0,-102.58352772122494,"{0: 15, 1: 1, 2: 8, 3: 0, 4: 1}",1
394,False,"{'a': 0.5, 'e': 0.8147027057610963}",20,0,-137.35087276277,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 2}",1
395,False,"{'a': 0.5, 'e': 0.8137912922326476}",30,3,-61.76562871882023,"{0: 20, 1: 2, 2: 4, 3: 0, 4: 1}",1
396,False,"{'a': 0.5, 'e': 0.8128778727904545}",20,0,-70.92875803908508,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
397,False,"{'a': 0.5, 'e': 0.8119624496860046}",20,0,-79.1416273102611,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
398,False,"{'a': 0.5, 'e': 0.8110450251757234}",20,0,-61.013371705043774,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
399,False,"{'a': 0.5, 'e': 0.8101256015209704}",30,0,-196.07261524303846,"{0: 19, 1: 1, 2: 5, 3: 2, 4: 3}",0
400,False,"{'a': 0.5, 'e': 0.8092041809880323}",20,0,-109.39959527405408,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
401,False,"{'a': 0.5, 'e': 0.8082807658481183}",30,18,-28.379727297491648,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
402,False,"{'a': 0.5, 'e': 0.8073553583773536}",25,0,-178.95955200099527,"{0: 14, 1: 3, 2: 4, 3: 1, 4: 3}",0
403,False,"{'a': 0.5, 'e': 0.8064279608567749}",20,0,-129.6657059978509,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
404,False,"{'a': 0.5, 'e': 0.8054985755723238}",20,7,-124.30067844676586,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 3}",1
405,False,"{'a': 0.5, 'e': 0.8045672048148417}",20,1,-86.40407114966277,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 2}",1
406,False,"{'a': 0.5, 'e': 0.8036338508800637}",30,10,-76.584602665302,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",1
407,False,"{'a': 0.5, 'e': 0.8026985160686136}",20,0,-46.569048361543416,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
408,False,"{'a': 0.5, 'e': 0.8017612026859976}",20,0,-30.33642548037999,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
409,False,"{'a': 0.5, 'e': 0.8008219130425991}",20,1,-85.94088823985074,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 1}",1
410,False,"{'a': 0.5, 'e': 0.7998806494536725}",30,4,-29.572987569923633,"{0: 20, 1: 2, 2: 3, 3: 1, 4: 0}",1
411,False,"{'a': 0.5, 'e': 0.7989374142393383}",20,8,-146.70966968161892,"{0: 5, 1: 1, 2: 3, 3: 0, 4: 3}",1
412,False,"{'a': 0.5, 'e': 0.7979922097245761}",20,15,2.451814179719414,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
413,False,"{'a': 0.5, 'e': 0.7970450382392201}",20,0,-17.30351608875938,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
414,False,"{'a': 0.5, 'e': 0.796095902117953}",30,0,-163.8640762627259,"{0: 22, 1: 1, 2: 3, 3: 0, 4: 4}",0
415,False,"{'a': 0.5, 'e': 0.7951448037002998}",30,0,-57.14082981899369,"{0: 21, 1: 3, 2: 5, 3: 1, 4: 0}",0
416,False,"{'a': 0.5, 'e': 0.7941917453306225}",30,0,-88.05449808375384,"{0: 22, 1: 1, 2: 5, 3: 1, 4: 1}",0
417,False,"{'a': 0.5, 'e': 0.7932367293581144}",20,12,-61.745278006944964,"{0: 4, 1: 0, 2: 3, 3: 0, 4: 1}",1
418,False,"{'a': 0.5, 'e': 0.7922797581367936}",30,3,-101.22638613948995,"{0: 17, 1: 3, 2: 5, 3: 1, 4: 1}",1
419,False,"{'a': 0.5, 'e': 0.7913208340254981}",30,0,-180.0019114421865,"{0: 21, 1: 1, 2: 4, 3: 0, 4: 4}",0
420,False,"{'a': 0.5, 'e': 0.7903599593878795}",25,3,-18.683339313715848,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 0}",1
421,False,"{'a': 0.5, 'e': 0.7893971365923973}",25,0,-246.32542021630022,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 5}",0
422,False,"{'a': 0.5, 'e': 0.7884323680123125}",20,6,-78.28443044134094,"{0: 8, 1: 0, 2: 5, 3: 0, 4: 1}",1
423,False,"{'a': 0.5, 'e': 0.7874656560256833}",25,8,-2.612960837579897,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
424,False,"{'a': 0.5, 'e': 0.7864970030153571}",30,0,-84.06384248839228,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
425,False,"{'a': 0.5, 'e': 0.7855264113689664}",25,0,-130.40169061022854,"{0: 17, 1: 2, 2: 2, 3: 2, 4: 2}",1
426,False,"{'a': 0.5, 'e': 0.784553883478922}",25,15,-29.657395063143618,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
427,False,"{'a': 0.5, 'e': 0.7835794217424075}",30,0,-101.3614460708321,"{0: 20, 1: 3, 2: 5, 3: 1, 4: 1}",0
428,False,"{'a': 0.5, 'e': 0.782603028561373}",25,0,-77.57656586867661,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
429,False,"{'a': 0.5, 'e': 0.7816247063425298}",20,0,-63.73113754843296,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
430,False,"{'a': 0.5, 'e': 0.7806444574973435}",25,0,-52.13893899803158,"{0: 17, 1: 1, 2: 7, 3: 0, 4: 0}",0
431,False,"{'a': 0.5, 'e': 0.7796622844420292}",25,0,-112.39883302575869,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
432,False,"{'a': 0.5, 'e': 0.7786781895975449}",20,0,-7.326112852547843,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
433,False,"{'a': 0.5, 'e': 0.7776921753895851}",25,0,-90.61227393101403,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",0
434,False,"{'a': 0.5, 'e': 0.7767042442485761}",25,0,-125.54448476805138,"{0: 18, 1: 2, 2: 0, 3: 3, 4: 2}",0
435,False,"{'a': 0.5, 'e': 0.7757143986096686}",25,0,-76.90157693455573,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
436,False,"{'a': 0.5, 'e': 0.7747226409127327}",35,0,-262.2448909586047,"{0: 20, 1: 3, 2: 5, 3: 3, 4: 4}",0
437,False,"{'a': 0.5, 'e': 0.7737289736023515}",25,0,-65.3338848611248,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
438,False,"{'a': 0.5, 'e': 0.772733399127815}",20,0,-44.0216753518495,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
439,False,"{'a': 0.5, 'e': 0.7717359199431143}",20,3,-14.863129679549377,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
440,False,"{'a': 0.5, 'e': 0.7707365385069352}",25,0,-22.49505442653612,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
441,False,"{'a': 0.5, 'e': 0.7697352572826526}",25,0,-159.56766324270708,"{0: 14, 1: 2, 2: 5, 3: 2, 4: 2}",0
442,False,"{'a': 0.5, 'e': 0.768732078738324}",30,0,-72.8999372478669,"{0: 21, 1: 4, 2: 4, 3: 0, 4: 1}",0
443,False,"{'a': 0.5, 'e': 0.7677270053466839}",20,0,-61.96580491713148,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
444,False,"{'a': 0.5, 'e': 0.7667200395851368}",20,0,-155.2962583617927,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 3}",0
445,False,"{'a': 0.5, 'e': 0.7657111839357525}",20,0,-29.140304956632935,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
446,False,"{'a': 0.5, 'e': 0.7647004408852586}",25,0,-148.7852885545523,"{0: 16, 1: 1, 2: 4, 3: 2, 4: 2}",0
447,False,"{'a': 0.5, 'e': 0.763687812925035}",30,0,-107.21600886673157,"{0: 21, 1: 0, 2: 7, 3: 1, 4: 1}",0
448,False,"{'a': 0.5, 'e': 0.7626733025511081}",30,0,-146.32002346998127,"{0: 19, 1: 1, 2: 6, 3: 3, 4: 1}",0
449,False,"{'a': 0.5, 'e': 0.7616569122641439}",25,14,-56.77358064948756,"{0: 7, 1: 2, 2: 0, 3: 1, 4: 1}",1
450,False,"{'a': 0.5, 'e': 0.7606386445694422}",20,7,15.951388130326832,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
451,False,"{'a': 0.5, 'e': 0.7596185019769307}",30,3,-136.72999279328596,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 3}",1
452,False,"{'a': 0.5, 'e': 0.7585964870011581}",25,0,-59.60022215586085,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
453,False,"{'a': 0.5, 'e': 0.7575726021612891}",20,0,-97.51723268001712,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
454,False,"{'a': 0.5, 'e': 0.7565468499810963}",30,2,-44.50534269698371,"{0: 21, 1: 2, 2: 4, 3: 1, 4: 0}",1
455,False,"{'a': 0.5, 'e': 0.7555192329889562}",20,0,-103.62064633367555,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",1
456,False,"{'a': 0.5, 'e': 0.7544897537178412}",25,0,-66.34062737694782,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
457,False,"{'a': 0.5, 'e': 0.7534584147053143}",25,0,-123.72718570288423,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
458,False,"{'a': 0.5, 'e': 0.7524252184935224}",20,0,-28.418442910774004,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
459,False,"{'a': 0.5, 'e': 0.7513901676291905}",25,8,-198.6873986091165,"{0: 8, 1: 0, 2: 5, 3: 0, 4: 4}",1
460,False,"{'a': 0.5, 'e': 0.7503532646636147}",35,0,-205.80346524688906,"{0: 23, 1: 3, 2: 4, 3: 1, 4: 4}",0
461,False,"{'a': 0.5, 'e': 0.7493145121526569}",20,0,-75.56673356926963,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
462,False,"{'a': 0.5, 'e': 0.7482739126567374}",30,24,11.023050556420824,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.5, 'e': 0.7472314687408295}",25,0,-98.6162850135419,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
464,False,"{'a': 0.5, 'e': 0.7461871829744525}",25,13,-6.120045837640806,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
465,False,"{'a': 0.5, 'e': 0.7451410579316661}",20,0,-78.89527092258952,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
466,False,"{'a': 0.5, 'e': 0.7440930961910632}",20,0,-74.43077564102323,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
467,False,"{'a': 0.5, 'e': 0.7430433003357643}",25,7,-44.99544308929123,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
468,False,"{'a': 0.5, 'e': 0.7419916729534107}",20,0,-114.41305740922336,"{0: 13, 1: 0, 2: 3, 3: 3, 4: 1}",0
469,False,"{'a': 0.5, 'e': 0.7409382166361579}",25,0,-28.811681977523083,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
470,False,"{'a': 0.5, 'e': 0.7398829339806703}",25,0,-20.29625357136195,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
471,False,"{'a': 0.5, 'e': 0.7388258275881132}",25,0,-84.61987130516687,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 1}",0
472,False,"{'a': 0.5, 'e': 0.7377669000641477}",35,20,-17.797864558697288,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 0}",1
473,False,"{'a': 0.5, 'e': 0.7367061540189239}",20,0,-107.2221512923512,"{0: 12, 1: 4, 2: 2, 3: 0, 4: 2}",0
474,False,"{'a': 0.5, 'e': 0.7356435920670741}",30,9,-80.41043819863947,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 2}",1
475,False,"{'a': 0.5, 'e': 0.7345792168277065}",25,12,-70.8548680506101,"{0: 9, 1: 1, 2: 0, 3: 2, 4: 1}",1
476,False,"{'a': 0.5, 'e': 0.7335130309243993}",25,8,-76.11612983066088,"{0: 11, 1: 2, 2: 2, 3: 1, 4: 1}",1
477,False,"{'a': 0.5, 'e': 0.7324450369851937}",20,0,-13.553480882925719,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
478,False,"{'a': 0.5, 'e': 0.7313752376425872}",30,8,-96.16112086637875,"{0: 15, 1: 1, 2: 2, 3: 3, 4: 1}",1
479,False,"{'a': 0.5, 'e': 0.7303036355335277}",20,4,-14.161695875677173,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 0}",1
480,False,"{'a': 0.5, 'e': 0.7292302332994068}",20,0,-63.48949996776646,"{0: 14, 1: 1, 2: 2, 3: 3, 4: 0}",0
481,False,"{'a': 0.5, 'e': 0.728155033586053}",20,0,-32.062774413496925,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
482,False,"{'a': 0.5, 'e': 0.7270780390437256}",30,0,-31.87185552037851,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 1}",0
483,False,"{'a': 0.5, 'e': 0.7259992523271079}",25,1,2.365314029778398,"{0: 20, 1: 3, 2: 1, 3: 0, 4: 0}",1
484,False,"{'a': 0.5, 'e': 0.7249186760953008}",30,8,-43.89585657604609,"{0: 14, 1: 3, 2: 5, 3: 0, 4: 0}",1
485,False,"{'a': 0.5, 'e': 0.723836313011816}",30,5,-129.04436529314168,"{0: 17, 1: 1, 2: 3, 3: 2, 4: 2}",1
486,False,"{'a': 0.5, 'e': 0.7227521657445696}",25,5,-41.213278047179266,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",1
487,False,"{'a': 0.5, 'e': 0.7216662369658758}",20,0,-111.97825268413146,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",1
488,False,"{'a': 0.5, 'e': 0.72057852935244}",25,7,12.470621721041454,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
489,False,"{'a': 0.5, 'e': 0.7194890455853521}",25,3,-52.79323353927044,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 0}",1
490,False,"{'a': 0.5, 'e': 0.71839778835008}",20,0,-52.882949562635595,"{0: 15, 1: 3, 2: 0, 3: 1, 4: 1}",0
491,False,"{'a': 0.5, 'e': 0.7173047603364631}",20,0,-50.0671149301374,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
492,False,"{'a': 0.5, 'e': 0.7162099642387054}",20,0,-78.516243312922,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
493,False,"{'a': 0.5, 'e': 0.7151134027553697}",20,0,-129.84840124238758,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
494,False,"{'a': 0.5, 'e': 0.7140150785893696}",30,0,-13.948130651428553,"{0: 24, 1: 3, 2: 3, 3: 0, 4: 0}",0
495,False,"{'a': 0.5, 'e': 0.7129149944479638}",20,0,-53.82359426896145,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
496,False,"{'a': 0.5, 'e': 0.7118131530427492}",35,0,-106.32954065225032,"{0: 26, 1: 2, 2: 5, 3: 0, 4: 2}",0
497,False,"{'a': 0.5, 'e': 0.7107095570896539}",20,0,-93.04483559323474,"{0: 13, 1: 2, 2: 2, 3: 2, 4: 1}",0
498,False,"{'a': 0.5, 'e': 0.7096042093089312}",25,0,-78.87987395130676,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
499,False,"{'a': 0.5, 'e': 0.7084971124251523}",25,0,-136.53147249698128,"{0: 17, 1: 1, 2: 3, 3: 2, 4: 2}",0
500,False,"{'a': 0.5, 'e': 0.7073882691671998}",25,0,-75.80691028111467,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
501,False,"{'a': 0.5, 'e': 0.7062776822682607}",25,0,-164.1744389432152,"{0: 15, 1: 1, 2: 6, 3: 0, 4: 3}",0
502,False,"{'a': 0.5, 'e': 0.7051653544658202}",20,6,-89.23540201330873,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 2}",1
503,False,"{'a': 0.5, 'e': 0.7040512885016543}",20,12,2.398216732112087,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
504,False,"{'a': 0.5, 'e': 0.7029354871218242}",30,0,-134.7227947839791,"{0: 21, 1: 2, 2: 3, 3: 2, 4: 2}",0
505,False,"{'a': 0.5, 'e': 0.7018179530766676}",25,0,-130.80318985955404,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 3}",0
506,False,"{'a': 0.5, 'e': 0.7006986891207938}",20,0,-69.74025473761331,"{0: 12, 1: 0, 2: 8, 3: 0, 4: 0}",0
507,False,"{'a': 0.5, 'e': 0.699577698013076}",20,7,-21.09284777406068,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 0}",1
508,False,"{'a': 0.5, 'e': 0.6984549825166445}",20,0,-64.61609033704485,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",0
509,False,"{'a': 0.5, 'e': 0.6973305453988803}",20,0,-28.78463582098091,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
510,False,"{'a': 0.5, 'e': 0.6962043894314078}",25,0,-72.42465562187841,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
511,False,"{'a': 0.5, 'e': 0.6950765173900882}",20,0,-105.49064971879164,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
512,False,"{'a': 0.5, 'e': 0.6939469320550129}",20,0,-29.32802554877973,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
513,False,"{'a': 0.5, 'e': 0.6928156362104962}",20,9,-14.598898056432049,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
514,False,"{'a': 0.5, 'e': 0.6916826326450685}",20,6,-3.8400794122088553,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
515,False,"{'a': 0.5, 'e': 0.6905479241514698}",20,0,-6.028348813449162,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
516,False,"{'a': 0.5, 'e': 0.6894115135266425}",35,17,-96.94727716875157,"{0: 10, 1: 1, 2: 5, 3: 1, 4: 1}",1
517,False,"{'a': 0.5, 'e': 0.6882734035717245}",20,0,-90.81696860167861,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
518,False,"{'a': 0.5, 'e': 0.6871335970920426}",20,7,-52.04707339367547,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 1}",1
519,False,"{'a': 0.5, 'e': 0.685992096897105}",20,4,-42.616423839542385,"{0: 11, 1: 1, 2: 3, 3: 1, 4: 0}",1
520,False,"{'a': 0.5, 'e': 0.6848489058005953}",30,0,-107.14936624234399,"{0: 22, 1: 0, 2: 6, 3: 0, 4: 2}",0
521,False,"{'a': 0.5, 'e': 0.6837040266203643}",35,0,-118.02530523887918,"{0: 25, 1: 2, 2: 6, 3: 0, 4: 2}",0
522,False,"{'a': 0.5, 'e': 0.6825574621784243}",30,0,-37.51965173218223,"{0: 24, 1: 0, 2: 5, 3: 1, 4: 0}",0
523,False,"{'a': 0.5, 'e': 0.6814092153009413}",20,0,-69.48176625582376,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
524,False,"{'a': 0.5, 'e': 0.6802592888182286}",20,0,-111.35051499264937,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
525,False,"{'a': 0.5, 'e': 0.6791076855647392}",20,7,-56.047321435075794,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 2}",1
526,False,"{'a': 0.5, 'e': 0.6779544083790596}",25,12,-67.14108292650957,"{0: 9, 1: 1, 2: 0, 3: 2, 4: 1}",1
527,False,"{'a': 0.5, 'e': 0.676799460103902}",25,0,-87.43750121779254,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
528,False,"{'a': 0.5, 'e': 0.6756428435860978}",30,8,-116.61330042923288,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 2}",1
529,False,"{'a': 0.5, 'e': 0.6744845616765907}",20,0,-176.77123043891203,"{0: 8, 1: 2, 2: 6, 3: 2, 4: 2}",0
530,False,"{'a': 0.5, 'e': 0.6733246172304289}",30,0,-171.89951498214285,"{0: 21, 1: 0, 2: 5, 3: 0, 4: 4}",0
531,False,"{'a': 0.5, 'e': 0.672163013106759}",35,0,-95.50869572611707,"{0: 24, 1: 3, 2: 6, 3: 1, 4: 1}",0
532,False,"{'a': 0.5, 'e': 0.6709997521688185}",25,0,-152.61038424066487,"{0: 17, 1: 1, 2: 3, 3: 1, 4: 3}",0
533,False,"{'a': 0.5, 'e': 0.6698348372839285}",30,10,-43.90174709147912,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",1
534,False,"{'a': 0.5, 'e': 0.6686682713234873}",25,7,-79.66805124534466,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 1}",1
535,False,"{'a': 0.5, 'e': 0.6675000571629626}",25,0,-102.03807162722603,"{0: 14, 1: 4, 2: 6, 3: 0, 4: 1}",0
536,False,"{'a': 0.5, 'e': 0.666330197681885}",25,2,-49.060064521708355,"{0: 18, 1: 2, 2: 1, 3: 1, 4: 1}",1
537,False,"{'a': 0.5, 'e': 0.6651586957638405}",25,7,-32.45314606908533,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
538,False,"{'a': 0.5, 'e': 0.6639855542964637}",25,5,-52.64220701530981,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",1
539,False,"{'a': 0.5, 'e': 0.66281077617143}",20,0,-59.06281431700346,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
540,False,"{'a': 0.5, 'e': 0.66163436428445}",20,0,-10.144730239604794,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
541,False,"{'a': 0.5, 'e': 0.6604563215352603}",20,0,6.623554674901445,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
542,False,"{'a': 0.5, 'e': 0.6592766508276181}",20,6,-28.48955603761603,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 0}",1
543,False,"{'a': 0.5, 'e': 0.6580953550692932}",25,0,-59.278462631677286,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
544,False,"{'a': 0.5, 'e': 0.6569124371720606}",20,9,10.618179071123295,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
545,False,"{'a': 0.5, 'e': 0.6557279000516942}",20,0,-109.57213715818472,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
546,False,"{'a': 0.5, 'e': 0.6545417466279592}",25,0,-136.8951711924691,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 2}",0
547,False,"{'a': 0.5, 'e': 0.6533539798246041}",35,10,-102.02043975927597,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",1
548,False,"{'a': 0.5, 'e': 0.652164602569355}",20,3,-25.099423349356734,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 0}",1
549,False,"{'a': 0.5, 'e': 0.6509736177939073}",20,0,-51.147364013015256,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
550,False,"{'a': 0.5, 'e': 0.6497810284339186}",30,17,-1.6883282618999997,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
551,False,"{'a': 0.5, 'e': 0.648586837429002}",30,12,-57.68247345601981,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 1}",1
552,False,"{'a': 0.5, 'e': 0.6473910477227182}",20,0,-52.57878324132276,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
553,False,"{'a': 0.5, 'e': 0.6461936622625685}",25,9,-13.216715298241333,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
554,False,"{'a': 0.5, 'e': 0.644994683999988}",30,8,-97.25611430402364,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 2}",1
555,False,"{'a': 0.5, 'e': 0.6437941158903375}",25,0,-121.6768302562639,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 3}",0
556,False,"{'a': 0.5, 'e': 0.6425919608928966}",25,4,-114.01126975025751,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 2}",1
557,False,"{'a': 0.5, 'e': 0.6413882219708567}",25,0,-57.555069977937926,"{0: 19, 1: 1, 2: 2, 3: 3, 4: 0}",0
558,False,"{'a': 0.5, 'e': 0.6401829020913132}",20,4,-34.3111287593235,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
559,False,"{'a': 0.5, 'e': 0.6389760042252585}",20,0,-30.832073307975737,"{0: 14, 1: 4, 2: 1, 3: 1, 4: 0}",0
560,False,"{'a': 0.5, 'e': 0.6377675313475744}",20,5,-32.563638915419475,"{0: 10, 1: 1, 2: 4, 3: 0, 4: 0}",1
561,False,"{'a': 0.5, 'e': 0.6365574864370253}",20,1,-36.616559804408,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 0}",1
562,False,"{'a': 0.5, 'e': 0.6353458724762501}",25,0,-86.3753096898265,"{0: 20, 1: 2, 2: 0, 3: 1, 4: 2}",0
563,False,"{'a': 0.5, 'e': 0.6341326924517556}",35,24,18.568103620261112,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
564,False,"{'a': 0.5, 'e': 0.6329179493539084}",25,0,-122.10077897061477,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
565,False,"{'a': 0.5, 'e': 0.6317016461769285}",25,0,-52.80865973087093,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
566,False,"{'a': 0.5, 'e': 0.6304837859188807}",20,7,-28.973270989074216,"{0: 8, 1: 1, 2: 4, 3: 0, 4: 0}",1
567,False,"{'a': 0.5, 'e': 0.629264371581668}",20,9,-32.63123050057861,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
568,False,"{'a': 0.5, 'e': 0.6280434061710246}",20,0,-115.48041732847362,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",1
569,False,"{'a': 0.5, 'e': 0.6268208926965073}",25,14,-67.55783742919108,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 2}",1
570,False,"{'a': 0.5, 'e': 0.6255968341714889}",20,3,-60.62738761481676,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 2}",1
571,False,"{'a': 0.5, 'e': 0.6243712336131508}",20,0,-35.81625218249438,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
572,False,"{'a': 0.5, 'e': 0.6231440940424751}",20,0,-21.030111895032245,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
573,False,"{'a': 0.5, 'e': 0.6219154184842373}",20,0,16.05648858108322,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
574,False,"{'a': 0.5, 'e': 0.6206852099669995}",20,0,1.812135413837038,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
575,False,"{'a': 0.5, 'e': 0.6194534715231019}",25,0,2.992271081344313,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
576,False,"{'a': 0.5, 'e': 0.618220206188656}",20,0,-36.3008337540135,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
